hex_id,h3_resolution,source_h3_resolution,source_child_hex_count,wind_eligible,solar_eligible,wind_hard_stop,solar_hard_stop,wind_establishment_placement_score,solar_establishment_placement_score,wind_hard_stop_reasons,solar_hard_stop_reasons,wind_exclusion_reason,solar_exclusion_reason,grid_component,road_component,wind_settlement_component,solar_settlement_component,protected_component,culture_component,coastal_component,aviation_component,military_component,grid_distance_m,road_distance_m,settlement_distance_m,protected_distance_m,culture_distance_m,coastal_hard_distance_m,coastal_zone_distance_m,aviation_bird_distance_m,military_distance_m
891f2a625d7ffff,9,10,7,True,True,False,False,65.19,77.46,,,,,1.0,1.0,0.0,0.3045,0.8942,0.6101,0.0,0.0,1.0,366.3,253.7,267.5,894.2,549.1,2025.1,0.0,0.0,4133.2
891f2a625dbffff,9,10,7,True,True,False,False,64.58,73.86,,,,,1.0,1.0,0.0,0.1604,0.6937,0.9357,0.0,0.0,1.0,13.8,327.3,188.2,693.7,842.1,1528.3,0.0,0.0,3744.5
891f2a62607ffff,9,10,7,False,False,True,True,36.67,47.27,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,0.6667,1.0,0.0,0.3485,0.0,0.0,0.0,0.0,1.0,2666.7,751.1,291.7,48.5,0.0,0.0,0.0,0.0,1958.5
891f2a62617ffff,9,10,1,False,False,True,True,48.75,62.73,valuable_cultural_environment,valuable_cultural_environment,valuable_cultural_environment,valuable_cultural_environment,0.7042,1.0,0.2663,0.7995,0.2922,0.0,0.1914,0.0696,1.0,2479.1,987.7,539.7,292.2,168.2,246.0,191.4,139.1,2261.1
891f2a62623ffff,9,10,7,False,False,True,True,36.55,45.57,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,0.6626,1.0,0.0,0.2607,0.0,0.0,0.0,0.0,1.0,2687.0,285.8,243.4,0.0,0.0,117.8,0.0,0.0,1463.4
891f2a62627ffff,9,10,7,False,False,True,True,27.88,29.5,buildings_low;built_low_selection;nature_area_forest;protected_areas;valuable_cultural_environment,buildings_low;built_low_selection;nature_area_forest;protected_areas;valuable_cultural_environment,buildings_low;built_low_selection;nature_area_forest;protected_areas;valuable_cultural_environment,buildings_low;built_low_selection;nature_area_forest;protected_areas;valuable_cultural_environment,0.6991,0.3073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2504.6,46.1,52.9,56.0,39.1,454.6,0.0,0.0,1329.3
891f2a6262bffff,9,10,7,False,False,True,True,36.0,40.28,buildings_low;cultural_conservation_values;cultural_preservation;nature_area_forest;strand_protection;valuable_cultural_environment,buildings_low;cultural_conservation_values;cultural_preservation;nature_area_forest;strand_protection;valuable_cultural_environment,buildings_low;cultural_conservation_values;cultural_preservation;nature_area_forest;strand_protection;valuable_cultural_environment,buildings_low;cultural_conservation_values;cultural_preservation;nature_area_forest;strand_protection;valuable_cultural_environment,0.6427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2786.6,184.6,73.0,0.0,0.0,0.0,0.0,0.0,1356.6
891f2a6262fffff,9,10,7,False,False,True,True,27.81,29.69,buildings_low;built_low_selection;nature_area_forest;valuable_cultural_environment,buildings_low;built_low_selection;nature_area_forest;valuable_cultural_environment,buildings_low;built_low_selection;nature_area_forest;valuable_cultural_environment,buildings_low;built_low_selection;nature_area_forest;valuable_cultural_environment,0.6532,0.394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2734.0,59.1,82.1,0.0,0.0,233.5,0.0,0.0,1158.6
891f2a62633ffff,9,10,7,False,False,True,True,37.35,41.74,buildings_low;nature_area_forest;strand_protection;valuable_cultural_environment,buildings_low;nature_area_forest;strand_protection;valuable_cultural_environment,buildings_low;nature_area_forest;strand_protection;valuable_cultural_environment,buildings_low;nature_area_forest;strand_protection;valuable_cultural_environment,0.6912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2544.0,479.3,37.9,0.0,0.0,13.7,0.0,0.0,1768.2
891f2a62637ffff,9,10,7,False,False,True,True,37.5,41.71,buildings_low;built_low_selection;nature_area_forest;valuable_cultural_environment,buildings_low;built_low_selection;nature_area_forest;valuable_cultural_environment,buildings_low;built_low_selection;nature_area_forest;valuable_cultural_environment,buildings_low;built_low_selection;nature_area_forest;valuable_cultural_environment,0.7264,0.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2367.9,141.0,141.0,0.0,0.0,336.9,0.0,0.0,1626.7
891f2a6263bffff,9,10,7,False,False,True,True,35.62,43.95,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,0.6292,1.0,0.0,0.2264,0.0,0.0,0.0,0.0,1.0,2854.2,454.7,224.5,0.0,0.0,0.0,0.0,0.0,1656.9
891f2a62667ffff,9,10,7,False,False,True,True,37.15,45.91,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,0.6839,1.0,0.0,0.2442,0.0,0.0,0.0,0.0,1.0,2580.6,417.0,234.3,10.5,0.0,0.0,0.0,0.0,1320.3
891f2a6266fffff,9,10,2,False,False,True,True,43.27,56.97,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,0.7201,1.0,0.2656,0.7982,0.0,0.0,0.0,0.0539,1.0,2399.6,695.6,539.0,168.6,135.7,139.4,136.8,107.8,1360.2
891f2a62677ffff,9,10,3,False,False,True,True,36.85,48.15,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,0.6243,1.0,0.0636,0.4676,0.0,0.0,0.0,0.0378,1.0,2878.3,519.2,357.2,166.9,115.3,118.4,106.9,75.5,1602.5
891f2a626a3ffff,9,10,7,False,False,True,True,42.12,54.5,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,0.7908,1.0,0.1098,0.5433,0.0,0.0,0.0,0.0,1.0,2046.2,495.0,398.8,109.4,0.0,0.0,0.0,0.0,2227.6
891f2a626a7ffff,9,10,7,False,False,True,True,40.88,45.51,buildings_low;built_low_selection;nature_area_forest;valuable_cultural_environment,buildings_low;built_low_selection;nature_area_forest;valuable_cultural_environment,buildings_low;built_low_selection;nature_area_forest;valuable_cultural_environment,buildings_low;built_low_selection;nature_area_forest;valuable_cultural_environment,0.8171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1914.7,172.0,142.6,0.0,0.0,260.4,0.0,0.0,2121.4
891f2a626abffff,9,10,7,False,False,True,True,38.88,50.19,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,0.7287,1.0,0.0266,0.4071,0.0,0.0,0.0,0.0,1.0,2356.4,650.3,323.9,67.8,0.0,0.0,0.0,0.0,2073.0
891f2a626afffff,9,10,7,False,False,True,True,39.38,50.61,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,nature_area_forest;strand_protection;valuable_cultural_environment,0.7533,1.0,0.016,0.3898,0.0,0.0,0.0,0.0,1.0,2233.7,314.4,314.4,0.0,0.0,166.3,0.0,0.0,1926.5
891f2a626b3ffff,9,10,7,False,False,True,True,49.86,63.26,strand_protection;valuable_cultural_environment,strand_protection;valuable_cultural_environment,strand_protection;valuable_cultural_environment,strand_protection;valuable_cultural_environment,0.8283,1.0,0.1209,0.5615,0.4059,0.0,0.0,0.0,1.0,1858.6,547.8,408.8,405.9,0.0,0.0,0.0,0.0,2529.6
891f2a626b7ffff,9,10,7,False,False,True,True,45.39,50.54,buildings_low;cultural_conservation_values;cultural_preservation;strand_protection;valuable_cultural_environment,buildings_low;cultural_conservation_values;cultural_preservation;strand_protection;valuable_cultural_environment,buildings_low;cultural_conservation_values;cultural_preservation;strand_protection;valuable_cultural_environment,buildings_low;cultural_conservation_values;cultural_preservation;strand_protection;valuable_cultural_environment,0.8528,1.0,0.0,0.0,0.2195,0.0,0.0,0.0,1.0,1736.0,223.5,84.8,219.5,0.0,138.9,0.0,0.0,2414.8
891f2a626bbffff,9,10,4,False,False,True,True,51.68,67.45,strand_protection;valuable_cultural_environment,strand_protection;valuable_cultural_environment,strand_protection;valuable_cultural_environment,strand_protection;valuable_cultural_environment,0.7662,1.0,0.3616,0.9553,0.3483,0.0,0.0,0.0234,1.0,2168.9,804.6,625.4,348.3,82.1,121.4,89.0,46.8,2377.8
891f2a62803ffff,9,10,7,True,True,False,False,62.6,74.4,,,,,0.7621,1.0,0.0606,0.4627,0.5173,0.9872,1.0,0.0,1.0,2189.6,399.6,354.5,517.3,888.5,7458.3,4786.9,0.0,5131.4
891f2a62807ffff,9,10,7,True,True,False,False,53.4,61.7,,,,,0.7141,0.4053,0.0,0.3345,0.6127,0.9912,1.0,0.0,1.0,2429.5,60.8,284.0,612.7,892.1,7796.6,5125.2,0.0,5458.7
891f2a6280bffff,9,10,7,False,False,True,True,58.48,62.64,buildings_low,buildings_low,buildings_low,buildings_low,0.7676,1.0,0.0,0.0,0.3116,1.0,1.0,0.0,1.0,2161.8,289.1,141.8,311.6,1186.4,7295.6,4624.7,0.0,4890.0
891f2a6280fffff,9,10,7,True,True,False,False,56.59,64.41,,,,,0.71,1.0,0.0,0.2116,0.2943,1.0,1.0,0.0,1.0,2449.8,280.5,216.4,294.3,1135.9,7633.0,4962.0,0.0,5220.6
891f2a62813ffff,9,10,7,True,True,False,False,66.6,79.02,,,,,0.8115,1.0,0.0574,0.4576,0.7951,0.7653,1.0,0.0,1.0,1942.5,498.2,351.7,795.1,688.8,7291.5,4620.1,0.0,5059.0
