hex_id,population,source_cell_count
88081c4635fffff,5,3
88081c4641fffff,1,1
88081c4681fffff,19,3
88081c4689fffff,59,7
88081c468bfffff,2,1
88081c468dfffff,8,1
88081c46c3fffff,2,1
88081c46d5fffff,22,3
88081c46ddfffff,16,2
88081c46e1fffff,16,3
88081c46e3fffff,4,1
88081c46edfffff,6,2
88081c4731fffff,8,2
88081c4c59fffff,5,1
88081c4cddfffff,5,2
88081c4e11fffff,6,1
88081c4e13fffff,1,1
88081c4e17fffff,1,1
88081c4e1bfffff,12,2
88081c4e3bfffff,2,1
88081c4ed3fffff,1,1
88081c4ee5fffff,2,1
88081c4eedfffff,2,2
88081c5487fffff,1,1
88081c54b5fffff,4,1
88081c54bdfffff,10,3
88081c5693fffff,2,2
88081c569bfffff,9,1
88081c74c9fffff,2,1
88081c74cbfffff,4,1
88081c7b45fffff,11,2
88081c7b69fffff,2,1
88081c9301fffff,15,4
88081c9303fffff,7,2
88081c9305fffff,4,2
88081c9311fffff,1,1
88081c9319fffff,2,1
88081c9323fffff,4,1
88081c9327fffff,2,1
88081c932bfffff,7,3
88081c9345fffff,32,5
88081c9347fffff,3,1
88081c934dfffff,27,2
88081c9361fffff,7,2
88081c9365fffff,11,2
88081c936bfffff,3,1
88081c936dfffff,8,1
88081c9445fffff,1,1
88081c962dfffff,4,1
88081c9663fffff,2,1
88081c9667fffff,1,1
88081ca069fffff,5,2
88081ca06dfffff,1,1
88081ca08bfffff,1,1
88081ca313fffff,8,2
88081ca317fffff,12,2
88081ca34bfffff,2,1
88081ca525fffff,7,2
88081ca5adfffff,10,2
88081ca5e7fffff,2,1
88081cac39fffff,4,2
88081cad45fffff,4,1
88081cad61fffff,1,1
88081cad63fffff,3,1
88081cad6bfffff,2,1
88081cada1fffff,2,1
88081cae09fffff,1,1
88081cae81fffff,3,1
88081cae87fffff,11,2
88081cb01bfffff,1,1
88081cb1b1fffff,3,2
88081cb1b5fffff,6,3
88081cb1b7fffff,10,3
88081cb2a5fffff,1,1
88081cb2a7fffff,5,1
88081cb48bfffff,6,2
88081cb619fffff,3,2
88081cb64bfffff,1,1
88081cb693fffff,12,2
88081cc2cbfffff,1,1
88081d530dfffff,3,1
88081dc001fffff,13,2
88081dc005fffff,12,2
88081dc063fffff,2,1
88081dc14bfffff,2,2
88081dc313fffff,6,2
88081dc827fffff,6,2
88081dc845fffff,9,2
88081dc84dfffff,4,2
88081dc86bfffff,2,1
88081dc9abfffff,1,1
88081dc9c5fffff,2,1
88081dc9cdfffff,3,1
88081dc9ebfffff,5,2
88081dca05fffff,8,2
88081dca0dfffff,2,1
88081dca29fffff,1,1
88081dca2bfffff,2,1
88081dca63fffff,2,1
88081dd249fffff,4,2
88081dd24dfffff,5,1
88081dd253fffff,5,1
88081dd2cbfffff,3,1
88081dd2dbfffff,5,3
88081dd605fffff,5,1
88081dd607fffff,5,1
88081dd639fffff,2,1
88081dd63bfffff,1,1
88081dd63dfffff,6,1
88081dd64bfffff,2,1
88081dd665fffff,1,1
88081dd667fffff,2,1
88081dd83bfffff,2,1
88081dd89dfffff,2,1
88081dd8c5fffff,5,1
88081dd8c7fffff,55,3
88081dd8e1fffff,23,3
88081dd8ebfffff,133,7
88081dd933fffff,5,1
88081dd9c3fffff,2,1
88081dd9e1fffff,4,1
88081dda01fffff,2,1
88081dda09fffff,2,1
88081dda43fffff,8,1
88081ddaa5fffff,4,1
880831686dfffff,12,4
8808316989fffff,59,6
88083169c1fffff,12,4
88083169c3fffff,6,2
88083169c5fffff,22,3
88083169c7fffff,81,5
88083169c9fffff,1,1
88083169cbfffff,4,2
88083169ebfffff,5,2
8808330421fffff,5,1
8808330445fffff,5,1
88083304a1fffff,5,2
88083304a3fffff,1,1
88083304a7fffff,2,1
88083304a9fffff,1,1
88083304abfffff,4,2
88083304adfffff,2,2
88083304b5fffff,4,2
88083304b7fffff,4,1
8808330513fffff,2,1
880833051bfffff,14,3
880833052bfffff,2,1
8808330559fffff,1,1
880833055bfffff,2,1
8808330583fffff,1,1
880833058dfffff,7,1
8808330595fffff,4,2
88083305a9fffff,4,1
88083305abfffff,1,1
88083305b9fffff,10,1
88083305bbfffff,9,4
88083305cdfffff,4,1
88083305d5fffff,9,3
88083305e1fffff,29,5
88083305e3fffff,12,1
88083305e5fffff,9,3
88083305e7fffff,9,4
88083305e9fffff,9,3
88083305ebfffff,82,7
88083305edfffff,9,1
88083306c1fffff,3,2
88083306c7fffff,4,1
88083306cdfffff,2,1
8808330711fffff,12,1
8808330751fffff,8,4
8808330821fffff,6,2
8808330823fffff,7,1
880833082dfffff,7,2
8808330837fffff,9,1
8808330867fffff,8,2
8808330883fffff,4,1
8808330891fffff,1,1
8808330895fffff,2,1
8808330899fffff,8,2
880833089bfffff,12,3
88083308a1fffff,12,3
88083308a3fffff,40,4
88083308abfffff,11,1
88083308adfffff,1,1
88083308b1fffff,7,2
88083308b3fffff,2,1
88083308b7fffff,11,1
88083308b9fffff,3,2
88083308bdfffff,17,4
88083308d1fffff,4,1
8808330989fffff,2,1
8808330993fffff,8,2
880833099bfffff,26,2
88083309c9fffff,6,2
88083309cbfffff,36,5
88083309d1fffff,30,5
88083309d3fffff,7,1
88083309d9fffff,46,2
88083309ddfffff,56,5
8808330b01fffff,21,2
8808330b03fffff,13,3
8808330b09fffff,2,2
8808330b0bfffff,7,2
8808330b0dfffff,10,2
8808330b15fffff,2,1
8808330b39fffff,18,2
8808330b3bfffff,4,1
8808330b41fffff,2,1
8808330b43fffff,5,1
8808330b47fffff,5,2
8808330c21fffff,452,8
8808330c23fffff,372,6
8808330c25fffff,303,7
8808330c27fffff,177,6
8808330c29fffff,11,2
8808330c2bfffff,68,3
8808330c2dfffff,187,7
8808330c31fffff,19,5
8808330c33fffff,14,3
8808330c35fffff,111,3
8808330c39fffff,5,1
8808330c3dfffff,45,7
8808330c61fffff,2,1
8808330c67fffff,14,2
8808330c81fffff,15,5
8808330c83fffff,2,2
8808330c87fffff,9,1
8808330c89fffff,10,2
8808330c8bfffff,15,4
8808330c8dfffff,6,2
8808330ca5fffff,7,2
8808330cd5fffff,4,1
8808330cd7fffff,10,1
8808330ce1fffff,10,3
8808330ce3fffff,3,1
8808330cedfffff,13,4
8808330d11fffff,34,1
8808330d13fffff,94,3
8808330d19fffff,145,5
8808330d1bfffff,461,6
8808330d49fffff,12,1
8808330d4bfffff,2,1
8808330d51fffff,16,2
8808330d53fffff,144,5
8808330d55fffff,8,3
8808330d57fffff,16,2
8808330d59fffff,16,2
8808330d5bfffff,21,4
8808330d5dfffff,15,2
8808330d65fffff,4,1
8808330d6dfffff,1,1
8808330d8bfffff,2,1
8808330d91fffff,11,5
8808330d97fffff,10,2
8808330d99fffff,18,3
8808330d9bfffff,4,2
8808330dc1fffff,10,1
8808330dc3fffff,12,2
8808330dc7fffff,4,1
8808330dcdfffff,3,2
8808330dd1fffff,30,2
8808330dd3fffff,14,4
8808330dd5fffff,18,2
8808330dd7fffff,38,2
8808330e25fffff,8,2
8808330e33fffff,5,1
8808330e37fffff,6,2
8808330e5bfffff,1,1
8808330e81fffff,32,5
8808330e89fffff,1,1
8808330e8dfffff,8,2
8808330ed1fffff,12,3
8808330ed5fffff,16,2
8808330ee1fffff,8,1
8808330eedfffff,6,1
8808330f23fffff,1,1
8808330f25fffff,14,2
8808330f27fffff,22,3
8808330f2dfffff,5,1
8808330f35fffff,12,2
8808330f37fffff,4,1
8808331411fffff,4,2
8808331419fffff,2,2
880833141dfffff,2,1
8808331441fffff,1,1
8808331443fffff,1,1
8808331487fffff,7,2
88083314b9fffff,2,1
88083314ebfffff,5,1
88083315b7fffff,1,1
8808331719fffff,2,1
8808331741fffff,2,1
8808331933fffff,13,3
8808331937fffff,7,3
8808331961fffff,2,1
8808331969fffff,17,5
880833196bfffff,1,1
880833196dfffff,2,2
88083319a5fffff,1,1
88083319a7fffff,3,1
8808332001fffff,2,1
8808332009fffff,26,3
880833200bfffff,9,2
8808332015fffff,3,2
8808332017fffff,7,3
8808332057fffff,1,1
8808332061fffff,1,1
880833206dfffff,6,3
8808332089fffff,5,1
8808332097fffff,3,1
8808332107fffff,2,1
880833214dfffff,15,4
8808332161fffff,8,1
8808332165fffff,4,1
8808332169fffff,12,3
8808332183fffff,3,2
880833218bfffff,2,1
8808332191fffff,1,1
8808332195fffff,11,1
8808332197fffff,1,1
880833219dfffff,1,1
88083321a5fffff,9,3
88083321a7fffff,6,1
8808332227fffff,3,1
8808332249fffff,21,3
880833224bfffff,3,1
880833224dfffff,8,1
8808332251fffff,15,2
8808332253fffff,107,4
880833225dfffff,17,3
8808332313fffff,17,3
8808332341fffff,6,1
8808332349fffff,9,2
880833234bfffff,40,4
8808332351fffff,4,2
880833235dfffff,45,3
8808332465fffff,2,1
880833246dfffff,2,1
8808332483fffff,6,2
8808332495fffff,29,3
8808332497fffff,10,1
88083324b3fffff,11,1
88083324b9fffff,28,2
88083324bbfffff,46,4
8808332531fffff,2,1
880833253dfffff,6,3
8808332581fffff,1,1
8808332583fffff,2,1
8808332585fffff,6,3
8808332587fffff,2,1
88083325b1fffff,1,1
88083325b9fffff,2,1
88083325ebfffff,1,1
88083325edfffff,3,1
8808332603fffff,9,1
8808332615fffff,9,2
880833261dfffff,25,6
8808332681fffff,2,1
8808332685fffff,4,1
8808332687fffff,3,1
8808332689fffff,11,3
880833268dfffff,6,2
8808332691fffff,2,1
8808332693fffff,8,2
8808332695fffff,15,4
8808332697fffff,25,5
8808332699fffff,4,2
880833269bfffff,6,1
880833269dfffff,4,2
88083326b1fffff,5,3
88083326b5fffff,3,1
88083326b9fffff,12,4
88083326bbfffff,4,1
88083326bdfffff,7,1
88083326e3fffff,4,2
88083326ebfffff,7,1
8808332761fffff,8,2
8808332763fffff,2,1
880833276bfffff,2,1
8808332833fffff,4,1
8808332887fffff,11,4
88083328a1fffff,3,1
88083328a7fffff,3,1
88083328a9fffff,3,1
88083328adfffff,22,3
88083328b1fffff,6,2
88083328b3fffff,3,2
88083328b9fffff,9,1
88083328e5fffff,65,6
88083328e7fffff,14,2
88083328edfffff,4,2
8808332941fffff,27,3
8808332945fffff,9,3
880833294dfffff,4,2
88083329a1fffff,2,1
88083329a3fffff,4,2
88083329b1fffff,3,2
88083329b3fffff,3,1
88083329b5fffff,7,1
88083329d9fffff,32,2
88083329dbfffff,40,2
8808332a5bfffff,6,1
8808332a9bfffff,6,1
8808332ac3fffff,1,1
8808332ad3fffff,2,1
8808332adbfffff,10,1
8808332b05fffff,2,1
8808332b07fffff,18,4
8808332b33fffff,2,1
8808332d25fffff,2,1
8808332db5fffff,7,2
8808332db7fffff,5,1
8808332e51fffff,1,1
8808332eb1fffff,1,1
8808332eb3fffff,3,1
8808332ed9fffff,2,1
8808332f01fffff,1,1
8808332f03fffff,1,1
8808332f13fffff,1,1
8808332f1bfffff,1,1
8808332f29fffff,3,2
8808332f4bfffff,1,1
8808332f57fffff,2,1
8808333021fffff,8,2
880833302dfffff,3,1
8808333065fffff,22,4
8808333067fffff,1,1
8808333093fffff,6,3
8808333095fffff,2,1
8808333097fffff,28,4
880833309bfffff,1,1
88083330a1fffff,3,1
88083330a3fffff,10,3
88083330a5fffff,28,3
88083330a7fffff,74,5
88083330b1fffff,10,2
88083330b3fffff,1,1
88083330b5fffff,3,1
88083330b9fffff,18,2
88083330bbfffff,10,2
88083330bdfffff,3,2
8808333159fffff,10,2
880833315bfffff,5,1
8808333189fffff,2,1
8808333199fffff,2,1
880833319bfffff,1,1
88083331a3fffff,13,4
88083331a7fffff,9,3
88083331a9fffff,50,6
88083331abfffff,6,2
88083331adfffff,13,2
88083331b5fffff,14,2
88083331c1fffff,4,1
88083331c3fffff,5,1
88083331c5fffff,1,1
88083331cbfffff,7,1
88083331d1fffff,131,5
88083331d3fffff,51,5
88083331d5fffff,20,2
88083331ddfffff,34,4
88083331e3fffff,13,3
88083331e7fffff,3,1
8808333281fffff,6,2
8808333283fffff,4,2
8808333289fffff,1,1
880833328dfffff,6,3
8808333291fffff,13,2
8808333293fffff,11,3
88083332c1fffff,5,1
88083332c3fffff,100,5
88083332c5fffff,3,1
88083332cbfffff,1,1
88083332d1fffff,326,7
88083332d3fffff,7,2
88083332d9fffff,257,5
88083332dbfffff,382,7
88083332ddfffff,63,4
8808333305fffff,3,2
8808333307fffff,42,4
880833332bfffff,3,1
8808333331fffff,9,2
8808333333fffff,11,5
8808333339fffff,7,2
880833333bfffff,9,1
880833333dfffff,8,2
880833336dfffff,2,1
8808333401fffff,20,3
8808333403fffff,12,2
8808333409fffff,2,1
880833340bfffff,2,1
8808333411fffff,6,1
8808333415fffff,3,1
8808333419fffff,4,2
880833341dfffff,5,1
8808333445fffff,6,2
8808333451fffff,8,2
8808333453fffff,6,2
8808333455fffff,16,4
8808333457fffff,8,2
8808333459fffff,19,5
880833345bfffff,5,2
880833345dfffff,7,2
880833346bfffff,1,1
8808333521fffff,98,5
8808333525fffff,70,4
8808333529fffff,41,3
880833352bfffff,3,1
880833352dfffff,13,1
8808333541fffff,4,1
8808333545fffff,15,2
880833354dfffff,1,1
8808333563fffff,4,1
8808333565fffff,3,1
8808333567fffff,1,1
8808333569fffff,5,2
880833356dfffff,3,1
8808333603fffff,9,3
8808333605fffff,25,3
8808333607fffff,6,1
8808333609fffff,1,1
8808333611fffff,7,1
8808333615fffff,70,4
8808333617fffff,95,4
8808333619fffff,22,4
880833361dfffff,12,4
8808333629fffff,9,1
880833362bfffff,3,1
880833362dfffff,3,1
8808333637fffff,4,1
880833363bfffff,42,6
8808333651fffff,3,1
8808333653fffff,13,4
8808333657fffff,38,5
8808333663fffff,20,3
8808333667fffff,1,1
88083336e9fffff,27,3
88083336ebfffff,18,4
88083336edfffff,57,3
8808333713fffff,2,1
8808333717fffff,1,1
8808333723fffff,9,3
880833372bfffff,14,3
8808333743fffff,1,1
880833374bfffff,5,1
880833375bfffff,3,2
8808333763fffff,6,2
8808333865fffff,1,1
880833388dfffff,1,1
88083338b1fffff,1,1
88083338b9fffff,1,1
88083338d1fffff,5,1
88083338e1fffff,9,2
8808333941fffff,3,1
8808333943fffff,3,1
8808333949fffff,16,2
880833394bfffff,6,1
880833394dfffff,6,2
88083339c5fffff,7,2
88083339c7fffff,2,1
88083339ddfffff,2,2
88083339e9fffff,4,1
88083339edfffff,4,2
8808333a09fffff,1,1
8808333a21fffff,1,1
8808333a29fffff,16,4
8808333a2bfffff,10,2
8808333a2dfffff,13,3
8808333a49fffff,7,2
8808333a4bfffff,2,1
8808333a67fffff,1,1
8808333a69fffff,1,1
8808333ad5fffff,4,1
8808333b35fffff,5,1
8808334529fffff,3,1
880833452bfffff,30,5
8808334531fffff,14,3
8808334533fffff,26,3
8808334535fffff,9,2
8808334537fffff,3,1
8808334539fffff,1,1
880833453bfffff,2,1
880833453dfffff,19,5
8808334597fffff,2,1
88083345a1fffff,72,6
88083345a3fffff,133,5
88083345a5fffff,26,5
88083345a7fffff,60,5
88083345a9fffff,4,1
88083345abfffff,17,4
88083345adfffff,28,6
88083345b1fffff,10,3
88083345b3fffff,8,1
88083345b5fffff,45,5
88083345b7fffff,15,2
88083345b9fffff,12,1
88083345bbfffff,5,1
88083345bdfffff,13,5
88083345e5fffff,27,6
88083345e7fffff,11,1
88083346b1fffff,4,1
88083346b7fffff,3,1
88083346e3fffff,1,1
88083346e7fffff,2,1
8808334c93fffff,2,1
8808334e91fffff,2,1
8808334e97fffff,4,1
8808334e99fffff,72,4
8808334e9bfffff,61,5
8808334ed1fffff,13,2
8808334ed3fffff,15,3
8808334ed9fffff,23,5
8808334edbfffff,48,5
88083356ddfffff,15,2
8808336003fffff,2,1
880833600bfffff,4,1
880833600dfffff,6,2
880833601dfffff,3,1
880833602bfffff,2,1
8808336039fffff,2,1
8808336069fffff,3,2
880833606bfffff,3,2
880833606dfffff,2,1
8808336087fffff,6,2
8808336097fffff,4,1
88083360a1fffff,4,1
88083360a7fffff,36,5
88083360a9fffff,2,1
88083360abfffff,5,1
88083360b1fffff,1,1
88083360b3fffff,7,2
88083360b9fffff,3,1
88083360bbfffff,13,3
8808336117fffff,2,1
8808336181fffff,9,2
8808336183fffff,6,1
8808336185fffff,6,2
880833618dfffff,7,3
8808336191fffff,5,1
8808336197fffff,4,1
880833619bfffff,5,1
880833619dfffff,9,3
88083361a9fffff,3,1
88083361c1fffff,10,4
88083361c3fffff,1,1
88083361c5fffff,4,3
88083361cbfffff,3,1
88083361cdfffff,5,1
88083361d1fffff,8,2
88083361e9fffff,2,1
88083361ebfffff,8,1
880833624bfffff,4,1
8808336251fffff,5,1
880833625dfffff,5,1
8808336289fffff,4,1
88083362c3fffff,1,1
88083362c9fffff,2,1
88083362cdfffff,3,1
8808336301fffff,5,2
8808336303fffff,12,2
8808336305fffff,4,2
8808336315fffff,7,2
8808336325fffff,2,1
8808336327fffff,1,1
880833632dfffff,15,3
8808336337fffff,9,2
8808336339fffff,3,1
880833633bfffff,4,1
8808336369fffff,4,1
880833636dfffff,3,1
8808336405fffff,5,1
8808336407fffff,22,4
8808336415fffff,5,1
8808336419fffff,2,1
880833641dfffff,3,1
880833642bfffff,4,1
8808336431fffff,13,4
8808336433fffff,6,1
8808336437fffff,6,2
8808336439fffff,5,3
8808336461fffff,12,2
8808336463fffff,4,2
8808336469fffff,1,1
880833646dfffff,1,1
88083364e1fffff,1,1
88083364e5fffff,8,3
88083364ebfffff,3,2
88083364edfffff,4,2
8808336507fffff,2,1
8808336509fffff,1,1
880833650bfffff,2,1
8808336521fffff,9,1
8808336525fffff,3,1
880833652bfffff,3,1
8808336531fffff,4,2
8808336537fffff,10,3
880833653dfffff,4,1
8808336545fffff,2,1
8808336547fffff,9,3
8808336551fffff,5,1
8808336557fffff,2,1
8808336581fffff,4,2
8808336585fffff,1,1
8808336587fffff,29,5
880833658bfffff,3,1
880833658dfffff,19,2
8808336591fffff,15,3
880833659dfffff,24,4
88083365a3fffff,6,1
88083365a7fffff,3,1
88083365b1fffff,13,2
88083365b5fffff,15,3
88083365bdfffff,6,2
88083365c3fffff,4,1
88083365c9fffff,2,1
88083365cbfffff,4,1
88083365d9fffff,7,2
88083365e3fffff,16,2
88083365ebfffff,9,3
8808336725fffff,3,1
880833676bfffff,1,1
8808336801fffff,21,3
8808336805fffff,4,1
8808336809fffff,56,2
880833680bfffff,8,1
880833681dfffff,2,1
8808336829fffff,4,1
8808336843fffff,149,5
8808336847fffff,87,3
880833684bfffff,9,2
8808336851fffff,8,3
8808336853fffff,7,2
8808336855fffff,13,1
8808336859fffff,13,4
880833685bfffff,20,4
880833685dfffff,37,4
8808336861fffff,20,3
8808336863fffff,17,1
8808336865fffff,9,2
8808336867fffff,6,1
880833686bfffff,44,8
880833686dfffff,8,1
8808336881fffff,223,8
8808336883fffff,66,2
8808336885fffff,22,3
8808336889fffff,60,3
880833688bfffff,25,3
880833688dfffff,29,3
8808336899fffff,101,7
880833689bfffff,7,1
880833689dfffff,133,4
88083368c3fffff,68,4
88083368c7fffff,5,1
88083368cbfffff,66,3
88083368d1fffff,1,1
88083368d7fffff,10,1
88083368ddfffff,163,5
88083368e1fffff,27,2
88083368e3fffff,68,4
88083368e5fffff,73,6
88083368e7fffff,134,6
88083368edfffff,6,2
8808336901fffff,6,1
8808336903fffff,13,3
8808336907fffff,4,1
880833690bfffff,11,2
8808336923fffff,10,2
8808336927fffff,22,4
8808336931fffff,71,4
8808336935fffff,131,7
8808336937fffff,77,4
8808336939fffff,8,2
880833693bfffff,1,1
880833693dfffff,33,3
8808336951fffff,19,4
8808336955fffff,22,3
8808336957fffff,6,1
8808336959fffff,4,2
880833695bfffff,5,1
8808336987fffff,1,1
8808336993fffff,2,1
8808336997fffff,1,1
88083369a3fffff,1,1
88083369c1fffff,9,2
88083369c3fffff,33,6
88083369cbfffff,19,2
88083369d5fffff,6,1
88083369d9fffff,61,4
88083369dbfffff,2,1
88083369ddfffff,60,4
8808336a31fffff,1,1
8808336a37fffff,11,3
8808336a39fffff,5,2
8808336a3dfffff,2,1
8808336a43fffff,1,1
8808336a4bfffff,1,1
8808336a5dfffff,4,2
8808336a87fffff,9,3
8808336a97fffff,2,1
8808336aa1fffff,26,3
8808336aa3fffff,1,1
8808336aa9fffff,47,6
8808336aabfffff,15,5
8808336aadfffff,12,4
8808336ab1fffff,3,1
8808336ab3fffff,1,1
8808336ab5fffff,1,1
8808336ab9fffff,18,2
8808336abbfffff,12,3
8808336abdfffff,2,1
8808336ae1fffff,6,2
8808336ae5fffff,3,1
8808336ae7fffff,7,2
8808336b33fffff,5,1
8808336c01fffff,82,3
8808336c03fffff,15,3
8808336c05fffff,63,4
8808336c07fffff,181,5
8808336c09fffff,15,4
8808336c0dfffff,10,3
8808336c11fffff,35,2
8808336c13fffff,8,1
8808336c15fffff,23,2
8808336c17fffff,39,6
8808336c19fffff,26,4
8808336c1bfffff,33,3
8808336c1dfffff,23,3
8808336c23fffff,1,1
8808336c25fffff,4,1
8808336c27fffff,26,2
8808336c29fffff,29,3
8808336c2dfffff,10,1
8808336c31fffff,10,2
8808336c33fffff,8,2
8808336c37fffff,22,5
8808336c39fffff,37,5
8808336c3bfffff,24,5
8808336c3dfffff,23,3
8808336c41fffff,2,1
8808336c43fffff,8,4
8808336c47fffff,11,2
8808336c49fffff,8,3
8808336c4bfffff,6,2
8808336c53fffff,5,1
8808336c63fffff,10,2
8808336c65fffff,31,5
8808336c67fffff,39,6
8808336c93fffff,1,1
8808336c9bfffff,28,4
8808336cc1fffff,7,2
8808336cc5fffff,3,1
8808336cc9fffff,10,1
8808336ccdfffff,8,4
8808336cd3fffff,7,2
8808336cd5fffff,2,1
8808336cd9fffff,42,5
8808336cdbfffff,63,7
8808336d05fffff,5,1
8808336d09fffff,4,1
8808336d0dfffff,5,1
8808336d19fffff,9,2
8808336d21fffff,2,1
8808336d33fffff,4,1
8808336d3bfffff,1,1
8808336d43fffff,27,5
8808336d47fffff,15,4
8808336d4bfffff,15,5
8808336d51fffff,24,4
8808336d53fffff,3,1
8808336d55fffff,15,4
8808336d59fffff,109,4
8808336d5dfffff,104,6
8808336d85fffff,6,3
8808336d87fffff,1,1
8808336dc9fffff,9,3
8808336dcbfffff,35,4
8808336dd1fffff,6,1
8808336dd9fffff,2,1
8808336dddfffff,14,2
8808336de3fffff,4,2
8808336e01fffff,6,1
8808336e07fffff,4,1
8808336e09fffff,12,2
8808336e0dfffff,1,1
8808336e2bfffff,2,1
8808336e41fffff,22,3
8808336e45fffff,3,2
8808336e47fffff,14,2
8808336e4dfffff,20,4
8808336e53fffff,14,4
8808336e5bfffff,6,1
8808336e83fffff,18,3
8808336e8bfffff,8,2
8808336e91fffff,37,6
8808336e93fffff,41,5
8808336e95fffff,1,1
8808336e97fffff,20,3
8808336e99fffff,7,1
8808336e9dfffff,14,3
8808336ea1fffff,18,4
8808336ea3fffff,7,1
8808336ea5fffff,20,3
8808336ea7fffff,18,3
8808336eabfffff,19,2
8808336eb1fffff,20,4
8808336eb3fffff,7,1
8808336eb5fffff,6,2
8808336eb7fffff,28,3
8808336eb9fffff,5,1
8808336ebbfffff,24,3
8808336ebdfffff,10,2
8808336ed7fffff,5,1
8808336f05fffff,5,2
8808336f07fffff,2,1
8808336f0dfffff,4,2
8808336f21fffff,8,2
8808336f23fffff,2,1
8808336f25fffff,16,2
8808336f27fffff,21,4
8808336f2bfffff,6,2
8808336f31fffff,12,3
8808336f33fffff,33,4
8808336f35fffff,15,4
8808336f37fffff,100,5
8808336f3dfffff,2,1
8808336f45fffff,1,1
8808336f69fffff,4,1
8808336f6bfffff,12,3
88083370c1fffff,1,1
8808337245fffff,4,1
8808337249fffff,4,2
8808337259fffff,17,4
880833725bfffff,7,2
8808337269fffff,5,1
8808337493fffff,1,1
8808337527fffff,1,1
880833752dfffff,4,1
8808337563fffff,1,1
880833760dfffff,7,1
8808337611fffff,4,2
8808337615fffff,6,2
880833761dfffff,3,1
8808337639fffff,3,1
8808337645fffff,5,1
8808337651fffff,3,1
8808337655fffff,6,1
8808337657fffff,4,1
8808337661fffff,3,1
8808337669fffff,5,3
880833766bfffff,10,1
8808337689fffff,2,1
880833768bfffff,12,3
8808337691fffff,26,3
8808337699fffff,12,3
880833769dfffff,3,2
88083376c1fffff,22,4
88083376c3fffff,58,4
88083376d5fffff,17,3
88083376d7fffff,12,3
8808337841fffff,9,3
8808337847fffff,4,1
8808337849fffff,2,1
880833784dfffff,6,1
8808337853fffff,30,2
8808337859fffff,8,1
880833785bfffff,10,2
8808337881fffff,8,2
8808337885fffff,14,2
8808337887fffff,4,1
8808337889fffff,15,3
88083378abfffff,2,2
88083378b5fffff,2,1
88083378bdfffff,6,1
88083378c1fffff,7,3
88083378c7fffff,18,3
88083378c9fffff,2,1
88083378cdfffff,14,3
88083378d9fffff,6,2
88083378dbfffff,10,3
880833790dfffff,7,3
8808337929fffff,10,3
8808337945fffff,4,1
8808337947fffff,6,1
880833794dfffff,9,1
8808337963fffff,8,2
880833796bfffff,7,2
8808337a01fffff,18,4
8808337a03fffff,13,3
8808337a05fffff,15,5
8808337a07fffff,24,5
8808337a0dfffff,21,4
8808337a27fffff,2,1
8808337a2bfffff,4,1
8808337a31fffff,16,1
8808337a33fffff,7,1
8808337a39fffff,10,2
8808337a3dfffff,16,4
8808337a69fffff,1,1
8808337a6bfffff,4,1
8808337a6dfffff,4,3
8808337a83fffff,14,3
8808337a91fffff,6,1
8808337a93fffff,14,2
8808337a95fffff,18,5
8808337a97fffff,4,2
8808337a9dfffff,9,2
8808337aa5fffff,9,3
8808337aa9fffff,2,1
8808337aabfffff,1,1
8808337aadfffff,3,1
8808337ab3fffff,1,1
8808337abdfffff,4,2
8808337ae5fffff,7,2
8808337ae7fffff,3,1
8808337b05fffff,2,1
8808337b0dfffff,17,2
8808337b19fffff,6,1
8808337b1bfffff,13,3
8808337b21fffff,5,3
8808337b25fffff,2,1
8808337b27fffff,17,4
8808337b29fffff,5,3
8808337b41fffff,3,1
8808337b45fffff,19,3
8808337b47fffff,7,2
8808337b49fffff,328,8
8808337b4bfffff,23,2
8808337b4dfffff,55,4
8808337b53fffff,6,2
8808337b63fffff,2,2
8808337b69fffff,4,1
8808337b6bfffff,23,3
8808338c25fffff,2,1
8808338c43fffff,3,1
8808338c5dfffff,3,2
8808338c69fffff,6,2
8808338cd5fffff,1,1
8808338d11fffff,2,1
8808338d17fffff,3,2
8808338d19fffff,7,2
8808338d57fffff,2,1
8808338d5bfffff,6,2
8808338da1fffff,8,2
8808338da3fffff,3,1
8808338dadfffff,2,1
8808338dedfffff,3,2
8808338e2bfffff,4,1
8808338e97fffff,3,2
8808338ea3fffff,2,1
8808338eb1fffff,1,1
8808338ee7fffff,5,1
880833a003fffff,4,1
880833a009fffff,23,2
880833a00bfffff,14,2
880833a015fffff,10,2
880833a01dfffff,18,1
880833a041fffff,27,3
880833a043fffff,32,2
880833a047fffff,22,3
880833a04dfffff,10,3
880833a053fffff,4,1
880833a085fffff,5,2
880833a087fffff,3,1
880833a0e3fffff,2,1
880833a0e9fffff,1,1
880833a0ebfffff,9,1
880833a0edfffff,5,4
880833a107fffff,2,1
880833a12bfffff,1,1
880833a131fffff,1,1
880833a133fffff,4,1
880833a139fffff,5,2
880833a13dfffff,2,1
880833a163fffff,11,2
880833a165fffff,2,1
880833a167fffff,12,3
880833a169fffff,2,1
880833a181fffff,7,1
880833a185fffff,9,2
880833a187fffff,12,4
880833a18dfffff,1,1
880833a1a1fffff,33,1
880833a1a5fffff,51,6
880833a1a7fffff,81,4
880833a1adfffff,25,4
880833a1b1fffff,5,1
880833a1b3fffff,43,5
880833a1b9fffff,17,3
880833a1bbfffff,7,1
880833a1e3fffff,6,2
880833a211fffff,35,4
